wl,n,k
1253.922852,4.123975,3.879614
1257.342041,4.128927,3.8839930000000003
1260.761841,4.133868,3.8883629999999996
1264.182373,4.138798,3.892723
1267.603516,4.143716,3.897075
1271.025391,4.148623000000001,3.901417
1274.447998,4.153517,3.9057510000000004
1277.871094,4.158399,3.910075
1281.294922,4.163266999999999,3.914392
1284.719482,4.168122,3.9187
1288.144775,4.172962999999999,3.923001
1291.570557,4.177788,3.9272940000000003
1294.997192,4.182599,3.9315800000000003
1298.424316,4.187394,3.935858
1301.852295,4.192173,3.9401300000000004
1305.280762,4.196934,3.944396
1308.710083,4.201678,3.948657
1312.139893,4.206403,3.9529120000000004
1315.570557,4.21111,3.9571629999999995
1319.001709,4.215796,3.96141
1322.433716,4.22046,3.9656540000000002
1325.866333,4.225102,3.969898
1329.299561,4.229722,3.9741440000000003
1332.733521,4.234319999999999,3.978393
1336.168091,4.238897,3.982647
1339.603271,4.243453,3.986907
1343.039307,4.247987999999999,3.991174
1346.47583,4.252504,3.99545
1349.913208,4.257001,3.999736
1353.351196,4.261481,4.004032
1356.789795,4.265944,4.008339
1360.229126,4.270391,4.012658999999999
1363.669189,4.274822,4.016991
1367.109741,4.279239,4.021337
1370.551025,4.2836419999999995,4.025696
1373.993042,4.288033,4.0300709999999995
1377.435791,4.292413,4.03446
1380.87915,4.296782,4.038865
1384.322998,4.30114,4.043285
1387.767822,4.30549,4.047722
1391.213135,4.309832,4.052175
1394.65918,4.314166999999999,4.056645
1398.105835,4.318494,4.061131
1401.553223,4.322817,4.065634999999999
1405.001221,4.327136,4.070156
1408.449951,4.33145,4.074694
1411.899292,4.335762,4.079249
1415.349365,4.340071,4.0838220000000005
1418.800049,4.344379,4.088412
1422.251465,4.348688,4.09302
1425.703491,4.352996,4.097645
1429.15625,4.3573059999999995,4.102288
1432.609619,4.361618,4.106948
1436.063721,4.365932,4.111625
1439.518555,4.3702510000000006,4.116319
1442.973877,4.374574,4.1210309999999994
1446.430054,4.378901,4.1257589999999995
1449.886841,4.383235,4.130504
1453.344238,4.387576,4.135265
1456.802368,4.391923,4.140042
1460.261108,4.396279,4.144836
1463.720581,4.400643,4.149646
1467.180786,4.405017,4.154471
1470.641479,4.4094,4.159311
1474.103027,4.4137949999999995,4.164167
1477.565186,4.418201,4.169037
1481.027954,4.422619,4.173922
1484.491455,4.42705,4.178821
1487.955566,4.431494,4.183733999999999
1491.42041,4.4359519999999995,4.18866
1494.885986,4.440424,4.1936
1498.352051,4.444911,4.198551999999999
1501.81897,4.449415,4.203517
1505.286377,4.4539349999999995,4.208494
1508.754639,4.458471,4.213482
1512.223389,4.463025,4.218482
1515.692993,4.4675970000000005,4.223493
1519.163208,4.472187,4.228515
1522.634033,4.476796,4.233546
1526.105591,4.481425,4.238588
1529.577881,4.4860739999999995,4.243639
1533.050659,4.490743,4.248698
1536.52417,4.4954339999999995,4.253766000000001
1539.998413,4.500146,4.258842
1543.473389,4.50488,4.263925
1546.948975,4.509637000000001,4.269016000000001
1550.425171,4.514417,4.274113
1553.9021,4.51922,4.279216
1557.379639,4.5240480000000005,4.284325
1560.85791,4.5289,4.289439
1564.336792,4.5337760000000005,4.294559
1567.816528,4.538679,4.299682
1571.296753,4.543606,4.304809
1574.777588,4.54856,4.309938
1578.259277,4.553541,4.315072
1581.741577,4.558549,4.320207
1585.224487,4.563584,4.325343
1588.708252,4.568647,4.330481
1592.192505,4.573739,4.335619
1595.67749,4.57886,4.340758
1599.163086,4.58401,4.345896
1602.649414,4.589189,4.351033999999999
1606.136475,4.594399,4.356169
1609.624023,4.599639,4.3613029999999995
1613.112427,4.60491,4.366434
1616.601318,4.610213,4.371562
1620.091064,4.615547,4.376685
1623.581299,4.620914,4.381804
1627.072388,4.626314,4.386919
1630.564087,4.631746,4.392027
1634.056396,4.637213,4.3971290000000005
1637.549561,4.642714,4.402225
1641.043213,4.648249,4.407312
1644.537476,4.653819,4.412391
1648.032593,4.659425,4.417461
1651.52832,4.665068,4.422522
1655.024658,4.670746,4.4275720000000005
1658.521729,4.676463,4.432611
1662.019531,4.682218,4.437638
1665.517944,4.68801,4.442652
1669.016968,4.693842,4.447652
1672.516846,4.699715,4.452637999999999
1676.017212,4.705628,4.4576080000000005
1679.518188,4.711583,4.462561
1683.019897,4.71758,4.467496
1686.522461,4.723622,4.4724129999999995
5000,4.723622,4.472413
